Frequency Max [GHz],0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6
Pipeline,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img
Baseline coalescing,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
On-the-fly kernels,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Scale predict by facet,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Oversampling used pred2 [1],19.90193647946292,7.626633377766829,7.626633349732877,7.116004511244164,16.929706464131996,16.929706517122277,63.12784695768834,18.236370205551026,25.054575486463243,46.890652002503145,13.134075823681336,13.134075804548253,10.1913249039413,10.178761757666258,10.21164880666877,63.99387347810266,46.84053026792553,43.47895106301742,63.26233844652262,16.189088683019037,16.18908871359205,9.562378761866569,40.81311938589258,40.88113239214927,63.99999956692531,63.403963549092005,42.72653476278005,63.999998553141396,22.32101176377374,22.321011772062164,41.42818417482367,41.31683516511629,41.4403435012468,63.99999999999867,63.99999937953654,42.860821471506995,64.0,22.177832126008582,22.177832098195573,41.237427463730214,41.13045111245126,41.24911437630621,64.0,64.0,42.660979725632046,63.99877709054653,23.215819326827173,23.215819313399592,41.83854674110417,41.75706529894818,41.84669810767001,63.99999952391403,63.99927499645436,43.191068687609274
Oversampling used pred3 [1],25.470706671636236,23.284568496632474,23.284568306843745,22.04777546668373,47.49555965588377,47.49555965588377,63.941590700265685,20.740095718918496,54.18083524989597,49.52772282007338,25.499685715487857,25.49968565844719,20.8544109985147,20.813081229913315,20.92148866836365,63.99952270167468,49.93371053978717,58.97489291709654,63.54515940887008,30.99603885082591,30.996038936252624,19.41597778814026,57.08930764050298,57.16691157606644,63.999999998987036,63.71934915075111,58.611011110711864,63.999999927760896,39.34798761250876,39.34798763212426,57.724252651937796,57.5995398089524,57.7378438842327,64.0,63.99999999038468,58.70429004548649,64.0,39.169480391717286,39.169480325561125,57.61100621872741,57.489931717884616,57.62420851051329,64.0,64.0,58.59244718416613,63.99982183536068,40.965631712356334,40.96563168119942,58.01412503832785,57.9247910978947,58.02304765938368,63.99999999977811,63.999949076536346,58.88881847865509
Oversampling used pred4 [1],37.50531438039534,51.17081248788799,51.17081248788799,50.23299093668744,63.74604115292179,63.74604115292179,63.9970966077358,23.345368250741068,63.727446591543064,51.40771149045538,47.514382591132446,47.51438246125659,42.53918792759466,42.42182821809566,42.73044719954436,63.99998255559857,53.253819170257934,63.94521543243763,63.8202629763653,52.60758241746076,52.60758257102664,40.803502277067004,63.858143980665496,63.86637203174348,63.99999999999969,63.898677629411054,63.94265210633405,63.99999999946148,59.32755410573493,59.327554126550005,63.914137874651736,63.903792365485714,63.91522304616294,64.0,63.999999999955484,63.94793492590887,64.0,59.24684273543457,59.24684266431562,63.91017987735375,63.8998483140858,63.91126610492292,64.0,64.0,63.9449514925343,63.99999211694614,59.694532318108095,59.694532286184106,63.92817678341543,63.9216023531032,63.9288143757086,64.0,63.99999833621159,63.95297883854382
Oversampling used pred5 [1],,,,,,,,,,55.33382227596687,59.79585278337044,59.795852682495976,56.389148547874264,56.26116595722529,56.596961861235066,63.999993214369425,53.71986043927443,63.99986266394561,63.84931247146364,61.78784992914162,61.78785001762105,54.8794102191348,63.99853700587851,63.99874490519615,63.99999999999998,63.916490805661766,63.99991512016108,63.999999999840746,63.619589476437675,63.61958948160414,63.99960997171401,63.99946304445566,63.999623883177506,64.0,63.9999999999883,63.99994229642366,64.0,63.608858284298734,63.60885826639679,63.99958170864131,63.99943139943517,63.99959603272646,64.0,64.0,63.9999367443058,63.999996430473175,63.691881392382136,63.69188138521689,63.99974227289806,63.999668306362025,63.99974888929157,64.0,63.999999301999864,63.99995285828857
Oversampling used pred6 [1],,,,,,,,,,57.79276064961864,63.81206250406097,63.81206248830253,63.52785890383399,63.49514109745926,63.57868379627871,63.99999833444779,54.6215579965215,63.99999999994847,63.98738336934425,63.96701982552516,63.9670198303967,63.507096976375344,63.999999999989534,63.999999999994536,64.0,63.942949403564825,63.99999999999974,64.0,63.99917042475206,63.999170424794485,63.99999999999997,63.99999999999987,63.99999999999998,64.0,63.999999999998685,63.999999999999986,64.0,63.999140150672694,63.999140150523516,63.99999999999997,63.999999999999865,63.99999999999998,64.0,64.0,63.999999999999986,63.99999999751527,63.99996203418497,63.99996203418074,63.99999999999999,63.999999999999986,63.99999999999999,64.0,63.99999982796979,63.99999999999999
Oversampling used pred7 [1],,,,,,,,,,59.84418801609371,63.99580905627459,63.995809055508644,63.994880531060666,63.993871490247486,63.99625567122721,63.9999999999466,60.81659738275289,64.0,63.99723228972414,63.99987750463695,63.99987750467866,63.98059451664038,64.0,64.0,64.0,63.998961034531085,64.0,64.0,63.99999996664843,63.99999996664843,64.0,64.0,64.0,64.0,64.0,64.0,64.0,63.99999996582241,63.9999999658224,64.0,64.0,64.0,64.0,64.0,64.0,63.99999999997328,63.999999994150144,63.999999994150144,64.0,64.0,64.0,64.0,63.999999999998344,64.0
Oversampling used pred8 [1],,,,,,,,,,57.97525671778878,63.999847866114465,63.99984786607156,63.99984867578379,63.99979691110895,63.99990999639387,63.99999999817551,59.21480679154888,64.0,63.989453047730876,63.99999938650609,63.999999386506424,63.99881436453694,64.0,64.0,64.0,63.99548892732317,64.0,64.0,63.99999999999944,63.99999999999944,64.0,64.0,64.0,64.0,64.0,64.0,64.0,63.99999999999944,63.99999999999944,64.0,64.0,64.0,64.0,64.0,64.0,63.99999999895171,63.99999999999997,63.99999999999997,64.0,64.0,64.0,64.0,63.99999999990712,64.0
Oversampling used pred9 [1],,,,,,,,,,62.85252858556377,63.99999915425053,63.999999154250155,63.99999946156612,63.99999911112213,63.999999781465135,63.99999994552439,56.95565032811962,64.0,63.99997785909328,63.999999999936236,63.999999999936236,63.999999617005294,64.0,64.0,64.0,63.981772284401394,64.0,64.0,63.99999999999999,63.99999999999999,64.0,64.0,64.0,64.0,63.99999999999999,64.0,64.0,63.99999999999999,63.99999999999999,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,63.999999995604426,64.0
Oversampling used pred10 [1],,,,,,,,,,62.092574744517336,63.99999999977538,63.99999999977538,63.99999993324813,63.999999874391825,63.999999959423015,63.999999351235324,54.689946367198736,64.0,63.9998606640531,63.99999999999495,63.99999999999495,63.99999996121405,64.0,64.0,64.0,63.949982773408266,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,63.99999999999965,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,63.999999927441934,64.0
Oversampling used pred11 [1],,,,,,,,,,61.19529843309886,63.99999999996533,63.99999999996533,63.99999999998338,63.99999999998338,63.99999999998338,63.999995681747464,52.496409652459675,64.0,63.99943583657623,64.0,64.0,63.999999999997826,64.0,64.0,64.0,63.8922535573333,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,63.99999999998935,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,63.999999999999844,64.0,64.0,64.0,64.0,64.0,64.0,63.999999383000606,64.0
Oversampling used bw0 [1],31.22786864398214,2.0389761066629717,2.038976105645908,1.891205988804984,3.1129527404507513,3.1129527419177307,53.1507803815441,18.649408004859716,2.823239852515087,42.42396349937101,4.52540919693724,4.525409194350409,3.943675063977956,3.9418328940573346,3.9466462249848178,63.78544274809844,41.90933353478343,15.870736579100338,62.232464526372034,5.080852298497135,5.080852302363162,3.819069613364263,14.315959166479232,14.329302597837717,63.99880230845418,62.39105055588464,15.049968149229699,63.999632751319716,6.563548851865086,6.5635488529003325,14.477601113081043,14.456017384247126,14.479952358950477,63.99999666688916,63.999733584602275,15.1190414814155,63.99999999999972,6.419537223253776,6.419537219839242,14.371160143586877,14.35057303390699,14.373403973599295,63.99999999999999,63.999999999999886,15.006509197665018,63.96518161217608,6.758752096211644,6.758752094543915,14.977933153446322,14.961741359635532,14.979550199877878,63.99686356513859,63.96589244809343,15.67412859599444
Oversampling used bw1 [1],21.04093046218938,3.990137049164595,3.990137043671538,3.707713631782923,6.02673956933431,6.026739577065044,58.01194320837074,15.866647996855697,7.5293630910853935,45.039805542924334,7.80955620586964,7.809556197988535,5.998846726946127,5.993818917329165,6.006967503526553,63.969886187548234,44.75691949590026,30.277865889387556,62.97298264528854,9.800913443866463,9.800913456859575,5.6276022449177105,28.080109248598696,28.119855312099588,63.9999833401615,63.07196025652028,29.56430473275099,63.99998724101695,13.778068754053002,13.778068757751598,28.475628308205266,28.410809859703605,28.482699881348665,63.99999999840818,63.999991309129065,29.680023457585648,64.0,13.678342147807584,13.67834213542033,27.57707678065367,27.515978954360243,27.583745722237033,64.0,64.0,29.497327976202996,63.99506235812369,14.272877860052603,14.272877854063118,28.817467944400725,28.769796033946164,28.822233916065834,63.999966973153825,63.996099954613136,29.982575109437384
Oversampling used bw2 [1],19.90193647946292,7.626633377766829,7.626633349732877,7.116004511244164,16.929706464131996,16.929706517122277,63.12784695768834,18.236370205551026,25.054575486463243,46.890652002503145,13.134075823681336,13.134075804548253,10.1913249039413,10.178761757666258,10.21164880666877,63.99387347810266,46.84053026792553,43.47895106301742,63.26233844652262,16.189088683019037,16.18908871359205,9.562378761866569,40.81311938589258,40.88113239214927,63.99999956692531,63.403963549092005,42.72653476278005,63.999998553141396,22.32101176377374,22.321011772062164,41.42818417482367,41.31683516511629,41.4403435012468,63.99999999999867,63.99999937953654,42.860821471506995,64.0,22.177832126008582,22.177832098195573,41.237427463730214,41.13045111245126,41.24911437630621,64.0,64.0,42.660979725632046,63.99877709054653,23.215819326827173,23.215819313399592,41.83854674110417,41.75706529894818,41.84669810767001,63.99999952391403,63.99927499645436,43.191068687609274
Oversampling used bw3 [1],25.470706671636236,23.284568496632474,23.284568306843745,22.04777546668373,47.49555965588377,47.49555965588377,63.941590700265685,20.740095718918496,54.18083524989597,49.52772282007338,25.499685715487857,25.49968565844719,20.8544109985147,20.813081229913315,20.92148866836365,63.99952270167468,49.93371053978717,58.97489291709654,63.54515940887008,30.99603885082591,30.996038936252624,19.41597778814026,57.08930764050298,57.16691157606644,63.999999998987036,63.71934915075111,58.611011110711864,63.999999927760896,39.34798761250876,39.34798763212426,57.724252651937796,57.5995398089524,57.7378438842327,64.0,63.99999999038468,58.70429004548649,64.0,39.169480391717286,39.169480325561125,57.61100621872741,57.489931717884616,57.62420851051329,64.0,64.0,58.59244718416613,63.99982183536068,40.965631712356334,40.96563168119942,58.01412503832785,57.9247910978947,58.02304765938368,63.99999999977811,63.999949076536346,58.88881847865509
Oversampling used bw4 [1],37.50531438039534,51.17081248788799,51.17081248788799,50.23299093668744,63.74604115292179,63.74604115292179,63.9970966077358,23.345368250741068,63.727446591543064,51.40771149045538,47.514382591132446,47.51438246125659,42.53918792759466,42.42182821809566,42.73044719954436,63.99998255559857,53.253819170257934,63.94521543243763,63.8202629763653,52.60758241746076,52.60758257102664,40.803502277067004,63.858143980665496,63.86637203174348,63.99999999999969,63.898677629411054,63.94265210633405,63.99999999946148,59.32755410573493,59.327554126550005,63.914137874651736,63.903792365485714,63.91522304616294,64.0,63.999999999955484,63.94793492590887,64.0,59.24684273543457,59.24684266431562,63.91017987735375,63.8998483140858,63.91126610492292,64.0,64.0,63.9449514925343,63.99999211694614,59.694532318108095,59.694532286184106,63.92817678341543,63.9216023531032,63.9288143757086,64.0,63.99999833621159,63.95297883854382
Oversampling used bw5 [1],,,,,,,,,,55.33382227596687,59.79585278337044,59.795852682495976,56.389148547874264,56.26116595722529,56.596961861235066,63.999993214369425,53.71986043927443,63.99986266394561,63.84931247146364,61.78784992914162,61.78785001762105,54.8794102191348,63.99853700587851,63.99874490519615,63.99999999999998,63.916490805661766,63.99991512016108,63.999999999840746,63.619589476437675,63.61958948160414,63.99960997171401,63.99946304445566,63.999623883177506,64.0,63.9999999999883,63.99994229642366,64.0,63.608858284298734,63.60885826639679,63.99958170864131,63.99943139943517,63.99959603272646,64.0,64.0,63.9999367443058,63.999996430473175,63.691881392382136,63.69188138521689,63.99974227289806,63.999668306362025,63.99974888929157,64.0,63.999999301999864,63.99995285828857
Oversampling used bw6 [1],,,,,,,,,,57.79276064961864,63.81206250406097,63.81206248830253,63.52785890383399,63.49514109745926,63.57868379627871,63.99999833444779,54.6215579965215,63.99999999994847,63.98738336934425,63.96701982552516,63.9670198303967,63.507096976375344,63.999999999989534,63.999999999994536,64.0,63.942949403564825,63.99999999999974,64.0,63.99917042475206,63.999170424794485,63.99999999999997,63.99999999999987,63.99999999999998,64.0,63.999999999998685,63.999999999999986,64.0,63.999140150672694,63.999140150523516,63.99999999999997,63.999999999999865,63.99999999999998,64.0,64.0,63.999999999999986,63.99999999751527,63.99996203418497,63.99996203418074,63.99999999999999,63.999999999999986,63.99999999999999,64.0,63.99999982796979,63.99999999999999
Oversampling used bw7 [1],,,,,,,,,,59.84418801609371,63.99580905627459,63.995809055508644,63.994880531060666,63.993871490247486,63.99625567122721,63.9999999999466,60.81659738275289,64.0,63.99723228972414,63.99987750463695,63.99987750467866,63.98059451664038,64.0,64.0,64.0,63.998961034531085,64.0,64.0,63.99999996664843,63.99999996664843,64.0,64.0,64.0,64.0,64.0,64.0,64.0,63.99999996582241,63.9999999658224,64.0,64.0,64.0,64.0,64.0,64.0,63.99999999997328,63.999999994150144,63.999999994150144,64.0,64.0,64.0,64.0,63.999999999998344,64.0
Oversampling used bw8 [1],,,,,,,,,,57.97525671778878,63.999847866114465,63.99984786607156,63.99984867578379,63.99979691110895,63.99990999639387,63.99999999817551,59.21480679154888,64.0,63.989453047730876,63.99999938650609,63.999999386506424,63.99881436453694,64.0,64.0,64.0,63.99548892732317,64.0,64.0,63.99999999999944,63.99999999999944,64.0,64.0,64.0,64.0,64.0,64.0,64.0,63.99999999999944,63.99999999999944,64.0,64.0,64.0,64.0,64.0,64.0,63.99999999895171,63.99999999999997,63.99999999999997,64.0,64.0,64.0,64.0,63.99999999990712,64.0
Oversampling used bw9 [1],,,,,,,,,,62.85252858556377,63.99999915425053,63.999999154250155,63.99999946156612,63.99999911112213,63.999999781465135,63.99999994552439,56.95565032811962,64.0,63.99997785909328,63.999999999936236,63.999999999936236,63.999999617005294,64.0,64.0,64.0,63.981772284401394,64.0,64.0,63.99999999999999,63.99999999999999,64.0,64.0,64.0,64.0,63.99999999999999,64.0,64.0,63.99999999999999,63.99999999999999,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,63.999999995604426,64.0
Oversampling used bw10 [1],,,,,,,,,,62.092574744517336,63.99999999977538,63.99999999977538,63.99999993324813,63.999999874391825,63.999999959423015,63.999999351235324,54.689946367198736,64.0,63.9998606640531,63.99999999999495,63.99999999999495,63.99999996121405,64.0,64.0,64.0,63.949982773408266,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,63.99999999999965,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,63.999999927441934,64.0
Oversampling used bw11 [1],,,,,,,,,,61.19529843309886,63.99999999996533,63.99999999996533,63.99999999998338,63.99999999998338,63.99999999998338,63.999995681747464,52.496409652459675,64.0,63.99943583657623,64.0,64.0,63.999999999997826,64.0,64.0,64.0,63.8922535573333,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,63.99999999998935,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,63.999999999999844,64.0,64.0,64.0,64.0,64.0,64.0,63.999999383000606,64.0
-- Channelization --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Channels predict, no-smear0",931.2414905129898,603.7866629970722,603.7866629970722,559.1337152950158,931.2414905129898,931.2414905129898,1809.0904657256951,1809.0904657256951,1628.2786778496668,2511.6897145573553,1162.8485129365304,1162.8485129365304,1005.0053854489457,1005.0053854489457,1005.0053854489457,4576.81127226378,4576.81127226378,2927.246459022404,1369.9587468457216,739.9202789596652,739.9202789596652,548.1694318247697,1369.9587468457216,1369.9587468457216,2496.3359141432534,2496.3359141432534,1596.6154427183094,964.1342651844309,624.8353800384707,624.8353800384707,964.1342651844309,964.1342651844309,964.1342651844309,1756.8443345598678,1756.8443345598678,1123.6483696216517,440.17355597011345,285.2676338925193,285.2676338925193,440.17355597011345,440.17355597011345,440.17355597011345,802.0830392517163,802.0830392517163,512.9992577598294,1657.447518022577,1074.1554517174807,1074.1554517174807,1657.447518022577,1657.447518022577,1657.447518022577,3020.203232244655,3020.203232244655,1931.6697913193286
"Channels predict, no-smear1",1861.5105341316757,1206.6011546294023,1206.6011546294023,1117.2953217949262,1861.5105341316757,1861.5105341316757,3617.208237988821,3617.208237988821,3255.584691283069,3767.259952131288,1743.998188401229,1743.998188401229,1507.2335084877068,1507.2335084877068,1507.2335084877068,6864.942273636082,6864.942273636082,4390.595064095621,2054.7831546141115,1109.7254693717287,1109.7254693717287,822.0992112836918,2054.7831546141115,2054.7831546141115,3744.3488967734665,3744.3488967734665,2394.7681956579695,1446.0929017246065,937.1445813732993,937.1445813732993,1446.0929017246065,1446.0929017246065,1446.0929017246065,2635.15799966488,2635.15799966488,1685.3640564542193,660.2103737905189,427.85149409557937,427.85149409557937,660.2103737905189,660.2103737905189,660.2103737905189,1203.0745958683376,1203.0745958683376,769.4489255803708,2485.9873730119093,1611.049285867178,1611.049285867178,2485.9873730119093,2485.9873730119093,2485.9873730119093,4530.120934113291,4530.120934113291,2897.3207797379746
