,Ingest (Low) [blcoal] [spbf],ICAL (Low) [blcoal] [spbf],RCAL (Low) [blcoal] [spbf],DPrepA (Low) [blcoal] [spbf],DPrepA_Image (Low) [blcoal] [spbf],DPrepB (Low) [blcoal] [spbf],DPrepC (Low) [blcoal] [spbf],DPrepD (Low) [blcoal] [spbf],Fast_Img (Low) [blcoal] [spbf],Ingest (Mid1) [blcoal] [spbf],ICAL (Mid1) [blcoal] [spbf],RCAL (Mid1) [blcoal] [spbf],DPrepA (Mid1) [blcoal] [spbf],DPrepA_Image (Mid1) [blcoal] [spbf],DPrepB (Mid1) [blcoal] [spbf],DPrepC (Mid1) [blcoal] [spbf],DPrepD (Mid1) [blcoal] [spbf],Fast_Img (Mid1) [blcoal] [spbf],Ingest (Mid2) [blcoal] [spbf],ICAL (Mid2) [blcoal] [spbf],RCAL (Mid2) [blcoal] [spbf],DPrepA (Mid2) [blcoal] [spbf],DPrepA_Image (Mid2) [blcoal] [spbf],DPrepB (Mid2) [blcoal] [spbf],DPrepC (Mid2) [blcoal] [spbf],DPrepD (Mid2) [blcoal] [spbf],Fast_Img (Mid2) [blcoal] [spbf],Ingest (Mid5A) [blcoal] [spbf],ICAL (Mid5A) [blcoal] [spbf],RCAL (Mid5A) [blcoal] [spbf],DPrepA (Mid5A) [blcoal] [spbf],DPrepA_Image (Mid5A) [blcoal] [spbf],DPrepB (Mid5A) [blcoal] [spbf],DPrepC (Mid5A) [blcoal] [spbf],DPrepD (Mid5A) [blcoal] [spbf],Fast_Img (Mid5A) [blcoal] [spbf],Ingest (Mid5B) [blcoal] [spbf],ICAL (Mid5B) [blcoal] [spbf],RCAL (Mid5B) [blcoal] [spbf],DPrepA (Mid5B) [blcoal] [spbf],DPrepA_Image (Mid5B) [blcoal] [spbf],DPrepB (Mid5B) [blcoal] [spbf],DPrepC (Mid5B) [blcoal] [spbf],DPrepD (Mid5B) [blcoal] [spbf],Fast_Img (Mid5B) [blcoal] [spbf],Ingest (Mid5C) [blcoal] [spbf],ICAL (Mid5C) [blcoal] [spbf],RCAL (Mid5C) [blcoal] [spbf],DPrepA (Mid5C) [blcoal] [spbf],DPrepA_Image (Mid5C) [blcoal] [spbf],DPrepB (Mid5C) [blcoal] [spbf],DPrepC (Mid5C) [blcoal] [spbf],DPrepD (Mid5C) [blcoal] [spbf],Fast_Img (Mid5C) [blcoal] [spbf]
Frequencies predict kernels2,4398.317559003407,300.5566074247032,300.5566074247032,298.24372134081756,296.7999905648825,295.6668740406226,671.6834062145967,8547.874674455388,573.3418467740167,2794.006289684675,254.9965904980574,254.99659000813276,250.82786199775015,251.92111058469462,250.72007539596925,466.5841431647545,5091.300455542433,321.63094464022424,786.549486713369,142.94737756510474,142.94737756603752,141.18146779381348,141.69053191839848,141.90420228062462,260.7362258352479,1433.1402785373002,181.16275284055416,199.4030734849952,99.55750114335883,99.55750129402267,99.09888829195816,99.5774331036393,99.05175925744267,213.08434461131503,363.21058294614414,126.76795654369104,62.417750948535634,45.81447118136494,45.8144710213859,45.61163598077526,45.823096650028816,45.590764856318486,92.33327716845564,113.66699066569934,58.37139467467777,323.08880488479275,167.554210306604,167.55421041538688,167.413450392078,168.0032619323,167.35961369262634,359.0172208974621,588.489505601063,214.87349993375022
Frequencies predict kernels3,7532.618127481135,314.20132375120846,314.20132375120846,307.8827420656912,303.89872162804335,300.74960783889105,829.1397665055792,14639.85991138596,607.656367027984,3814.4821658632754,260.81932785609973,260.81932697435,253.27028680424178,255.25911515235043,253.07384521904422,479.0541427534319,6950.999276454101,323.4898038917681,1064.4966425658906,145.47258613304308,145.47258613472619,142.2637116200944,143.19185553208942,143.58067020188798,265.7303780550183,1939.6666939783506,181.42596454196993,255.59137742441712,100.89977526018413,100.89977553376116,100.06556923390895,100.93596479667276,99.97967623737777,238.4888979503498,465.6072228139999,126.78740920165475,73.94326101923939,46.408296531369096,46.408296240737286,46.039187260638364,46.4239651681193,46.001136160221776,100.13899063283509,134.6708843708672,58.37402281394203,411.65304648565717,168.84585114917527,168.8458513477818,168.5887883713521,169.6648333324695,168.49042561751807,400.6700562715743,749.887517634557,214.9027516495355
Frequencies predict kernels4,13002.718680303446,350.073787451184,350.073787451184,339.0278924205873,339.0278924205873,339.0278924205873,1166.8741863419887,25271.824280687648,834.6428404131265,5668.007878000282,275.02390230673444,275.0239005017171,259.35296176189985,263.5254472628317,258.9390355483303,509.2958288527277,10328.834728887183,332.9430346251011,1568.4788802640078,151.6825262306335,151.68252623411328,144.9679926781502,146.9256245024243,147.74187147685473,277.9836576478044,2858.115810418163,182.78034482061048,361.35875968351434,104.22259119226358,104.22259176368303,102.47294832140388,104.29816590140791,102.29196080287792,293.29483741917915,658.3559772006284,126.88779493556193,97.29173778525347,47.87954086937999,47.87954026164348,47.10459624154685,47.91229991501446,47.02434960799031,117.65121443287255,177.22075936159686,58.38758544413698,579.2096129832075,172.07314232487192,172.07314274512754,171.52875731616484,173.80183371634593,171.32022564667886,490.83712212674845,1055.2398706827228,215.05370784657586
Frequencies predict kernels5,,,,,,,,,,7374.03936970878,291.54819041970006,291.5481875919056,266.63959126354115,273.34610234874384,265.97106249803954,544.2007171663538,13437.87909063414,353.1415823259769,2030.3825852105663,158.9869193248529,158.98691933037205,148.22393294707317,151.38922782120557,152.70211172275935,292.3502833392987,3699.881691550796,185.76512484910464,459.8426322203661,108.16807840356245,108.1680793175632,105.35670429020743,108.28893968097678,105.06439181327148,349.2361325967908,837.8313915905277,127.11108348482301,120.0149962673106,49.62859501727997,49.62859404396679,48.38200473408379,49.68105032153536,48.25227469745873,136.16826543790316,218.63125210765725,58.417768034248624,735.6452585736696,175.9583708942626,175.95837157628094,175.07411275455246,178.75585681948988,174.73496255517674,583.1389821883658,1340.3256555048386,215.3895132367963
Frequencies predict kernels6,,,,,,,,,,10532.224216675766,328.6202913712473,328.62028640855976,283.72667120830397,296.0715263457541,282.4840070196891,621.6760877151866,19193.304384496867,433.4849908184258,2880.277013114936,175.63572595688254,175.63572596675837,155.92362973840608,161.82125766356492,164.2411861446661,324.94257948841835,5248.715629467695,198.78195176314279,641.8216909715854,117.29046607388999,117.29046774015606,112.11862447210281,117.51071966986608,111.57526864685936,458.8332210817212,1169.4670907209324,128.12012201168568,163.07141116363067,53.68022550403937,53.680223725299925,51.38184819816022,53.77605385806039,51.140224843074634,173.52387553984684,297.09656118204333,58.5545405954349,1025.0898507348354,185.14456350531918,185.14456478590427,183.48102177968312,190.36599857380818,182.8412481830534,764.37835449794,1867.8048055535462,216.90772303582705
Frequencies predict kernels7,,,,,,,,,,13480.283788952602,368.451515050082,368.4515079776173,303.0633424950394,321.36586370803997,301.20440151147017,703.9872787956153,24565.800757938705,565.3823411269022,3668.1814722725726,193.83950776490067,193.83950777920094,164.73354176138292,173.57628859236544,177.1682728480907,360.390381225236,6684.580047661451,223.42910514562718,810.2506060619802,127.43376667795933,127.43376912713022,119.77011162221324,127.75740204547272,118.95728237991396,563.7988993709964,1476.409231705999,130.18767983115583,203.4573500174508,58.19560822154297,58.19560560145039,54.78296163103026,58.33671941785513,54.420829205135874,210.04120077624677,370.6952418082759,58.83693660152683,1293.1397002569497,195.65278564066048,195.65278757494673,193.1352267782624,203.49451794777698,192.16439767053123,938.2191588223969,2356.2945309566867,220.02242511280556
Frequencies predict kernels8,,,,,,,,,,15598.826171491737,399.121397200487,399.12138859826536,318.5295485577735,341.33778639114337,316.1992296013093,766.9005568178846,28426.59834025773,692.1474329256977,4231.545704343195,208.02655391649606,208.02655393403603,171.84379477745526,182.94645667999075,187.42600998355235,387.9134976259616,7711.24596695844,249.96349582703067,930.2882700105453,135.43659571500484,135.4365987500522,125.88963277817007,135.83756631063613,124.87068654342242,639.6321024807082,1695.1639377638774,132.63528170340362,232.37595802553636,61.7643103223232,61.76430707103358,57.50737790546483,61.93938108524213,57.05283985325607,236.67724380002426,423.3960455988922,59.175069456976196,1484.2025927121103,204.13200395693428,204.13200639784782,200.95075764057907,213.98871472968446,199.72166072956344,1063.8964897984058,2704.4844692194742,223.71625308711026
Frequencies predict kernels9,,,,,,,,,,18332.355043670676,440.3870216679248,440.3870111044393,339.99881537582974,368.75451688076936,337.04077438602536,851.0823126028189,33408.137415783196,890.8904083609574,4955.331951641294,227.29510814367,227.29510816542705,181.79442547229084,195.91466038660766,201.56688653578783,425.18449138063755,9030.262388146228,295.31337461164065,1083.9574207010946,146.4155370545551,146.41554085678663,134.38385945051704,146.91774742121353,133.0904301630044,737.3967909436103,1975.208124790044,137.31605111753885,269.47371673799046,66.6672782038635,66.66727412450909,61.294287456518475,66.88688787576694,60.71644561173886,271.2128324546969,491.002402239371,59.83323634343185,1728.798315029152,215.99628503704392,215.99628816004738,211.91944028105027,228.54816189632461,210.34066845386567,1225.9840415081649,3150.2317763552037,230.7992898252916
Frequencies predict kernels10,,,,,,,,,,20984.231793182873,481.65871154709924,481.6586991069137,362.10371146734695,396.68080688416154,358.5265224949531,934.8742096972317,38240.87497561911,1117.9350945725434,5654.479484285406,246.7285775820508,246.72857760786678,192.1236008095708,209.22760672459523,216.02851278591345,462.6743530723786,10304.377612220242,350.6504186691082,1231.7964345645505,157.59175199793762,157.591756546026,143.129033189524,158.1923664321137,141.56486792161996,831.8711282436257,2244.627565012232,143.79737652531196,305.199528373227,71.66521586557776,71.66521097995044,65.19845441419884,71.92818273778647,64.49877097457131,304.72676937555394,556.1085452495962,60.769008241548065,1964.101566517467,228.30960005222107,228.30960385476808,223.33852163291377,243.53057221239843,221.40949751805152,1382.6607932714935,3579.0446355201443,240.64489972425974
Frequencies predict kernels11,,,,,,,,,,23570.993753474908,522.6869796811384,522.686965439345,389.9023918392926,424.8437211467056,389.9023918392926,1017.8725133981302,42954.9483909275,1369.302866892395,6333.876974677991,266.17257879670245,266.1725788263989,202.70781860554283,222.74030488939277,230.66072028760166,500.1066420210444,11542.500677047814,414.5082373488821,1374.9061185830358,168.85711614967147,168.8571214208768,152.02697212546758,169.55311741801836,150.19759914841174,923.5339262889485,2505.4283510725713,152.1903066598548,339.78972696741937,76.70866151652743,76.70865584841465,69.17547552453249,77.01369979582985,68.35627462293894,337.33260409178877,619.1451657356973,62.021216213055126,2191.858115983332,240.9248805984753,240.92488507184424,235.06947567040794,258.76853246840994,232.7931934959257,1534.7023405826185,3994.104507166983,253.45240403612777
Frequencies predict de-grid0,65536.0,603.7866629970722,603.7866629970722,559.1337152950158,559.1337152950158,559.1337152950158,65536.0,65536.0,1628.2786778496668,65536.0,1162.8485129365304,1162.8485129365304,1005.0053854489457,1005.0053854489457,1005.0053854489457,65536.0,65536.0,2927.246459022404,65536.0,634.2616500381702,634.2616500381702,548.1694318247697,548.1694318247697,822.0992112836918,65536.0,65536.0,1596.6154427183094,65536.0,624.8353800384707,624.8353800384707,964.1342651844309,964.1342651844309,964.1342651844309,65536.0,65536.0,1123.6483696216517,65536.0,285.2676338925193,285.2676338925193,440.17355597011345,440.17355597011345,440.17355597011345,65536.0,65536.0,512.9992577598294,65536.0,895.1908366040094,895.1908366040094,1657.447518022577,1657.447518022577,1657.447518022577,65536.0,65536.0,1931.6697913193286
Frequencies predict de-grid1,65536.0,1206.6011546294023,1206.6011546294023,1117.2953217949262,1117.2953217949262,1117.2953217949262,65536.0,65536.0,3255.584691283069,65536.0,1743.998188401229,1743.998188401229,1507.2335084877068,1507.2335084877068,1507.2335084877068,65536.0,65536.0,4390.595064095621,65536.0,951.2375319971059,951.2375319971059,822.0992112836918,822.0992112836918,1232.9938642529864,65536.0,65536.0,2394.7681956579695,65536.0,937.1445813732993,937.1445813732993,1446.0929017246065,1446.0929017246065,1446.0929017246065,65536.0,65536.0,1685.3640564542193,65536.0,427.85149409557937,427.85149409557937,660.2103737905189,660.2103737905189,660.2103737905189,65536.0,65536.0,769.4489255803708,65536.0,1342.6023701914512,1342.6023701914512,2485.9873730119093,2485.9873730119093,2485.9873730119093,65536.0,65536.0,2897.3207797379746
Frequencies predict de-grid2,65536.0,2412.2297464079625,2412.2297464079625,2233.6181120846836,2233.6181120846836,2233.6181120846836,65536.0,65536.0,6510.1965728741225,65536.0,2325.1478494585263,2325.1478494585263,2009.4616148571042,2009.4616148571042,2009.4616148571042,65536.0,65536.0,5853.943663441757,65536.0,1268.2134055444637,1268.2134055444637,1096.0289810115794,1096.0289810115794,1643.8885107326514,65536.0,65536.0,3192.9209452546934,65536.0,1249.4537785218913,1249.4537785218913,1928.0515355533043,1928.0515355533043,1928.0515355533043,65536.0,65536.0,2247.0797409596876,65536.0,570.4353523546921,570.4353523546921,880.2471903509299,880.2471903509299,880.2471903509299,65536.0,65536.0,1025.8985923202388,65536.0,1790.0138953853188,1790.0138953853188,3314.5272234667896,3314.5272234667896,3314.5272234667896,65536.0,65536.0,3862.9717642657424
Frequencies predict de-grid3,65536.0,4823.48673394533,4823.48673394533,4466.26348098825,4466.26348098825,4466.26348098825,65536.0,65536.0,13019.420263376436,65536.0,3487.4471571609083,3487.4471571609083,3013.917810920462,3013.917810920462,3013.917810920462,65536.0,65536.0,8780.640856407961,65536.0,1902.165144226012,1902.165144226012,1643.8885107326514,1643.8885107326514,2465.6777971987854,65536.0,65536.0,4789.226441112072,65536.0,1874.0721686334662,1874.0721686334662,2891.968800495013,2891.968800495013,2891.968800495013,65536.0,65536.0,3370.5111076432245,65536.0,855.6030669285161,855.6030669285161,1320.3208222098451,1320.3208222098451,1320.3208222098451,65536.0,65536.0,1538.7979247168228,65536.0,2684.8369373752475,2684.8369373752475,4971.606919841428,4971.606919841428,4971.606919841428,65536.0,65536.0,5794.273729429907
Frequencies predict de-grid4,65536.0,9646.000610935875,9646.000610935875,8931.554112875032,8931.554112875032,8931.554112875032,65536.0,65536.0,26037.867607994198,65536.0,5812.045755267206,5812.045755267206,5022.83018303477,5022.83018303477,5022.83018303477,65536.0,65536.0,14634.035235477146,65536.0,3170.0686114902282,3170.0686114902282,2739.607558487833,2739.607558487833,4109.256362339347,65536.0,65536.0,7981.837428793979,65536.0,3123.308943830835,3123.308943830835,4819.803327119454,4819.803327119454,4819.803327119454,65536.0,65536.0,5617.3738382134225,65536.0,1425.9384937424293,1425.9384937424293,2200.4680844190366,2200.4680844190366,2200.4680844190366,65536.0,65536.0,2564.5965882148244,65536.0,4474.4830112811205,4474.4830112811205,8285.76630714385,8285.76630714385,8285.76630714385,65536.0,65536.0,9656.87765508817
Frequencies predict de-grid5,,,,,,,,,,65536.0,8136.644346788232,8136.644346788232,7031.742547520076,7031.742547520076,7031.742547520076,65536.0,65536.0,20487.429611910986,65536.0,4437.972074905572,4437.972074905572,3835.3266017939427,3835.3266017939427,5752.834924515444,65536.0,65536.0,11174.448414962055,65536.0,4372.54571711229,4372.54571711229,6747.637852514593,6747.637852514593,6747.637852514593,65536.0,65536.0,7864.236567728094,65536.0,1996.2739196668836,1996.2739196668836,3080.6153460537075,3080.6153460537075,3080.6153460537075,65536.0,65536.0,3590.395251217516,65536.0,6264.129081348491,6264.129081348491,11599.925692369377,11599.925692369377,11599.925692369377,65536.0,65536.0,13519.481578975125
Frequencies predict de-grid6,,,,,,,,,,65536.0,12785.841524431838,12785.841524431838,11049.567270263373,11049.567270263373,11049.567270263373,65536.0,65536.0,32194.218362539585,65536.0,6973.778998592241,6973.778998592241,6026.764684762012,6026.764684762012,9039.99204641778,65536.0,65536.0,17559.670386028447,65536.0,6871.019262117228,6871.019262117228,10603.30690224929,10603.30690224929,10603.30690224929,65536.0,65536.0,12357.962025880577,65536.0,3136.944770783244,3136.944770783244,4840.909868830683,4840.909868830683,4840.909868830683,65536.0,65536.0,5641.992576805486,65536.0,9843.421218344438,9843.421218344438,18228.244461150298,18228.244461150298,18228.244461150298,65536.0,65536.0,21244.689425282002
Frequencies predict de-grid7,,,,,,,,,,65536.0,17435.03869966,17435.03869966,15067.391990198219,15067.391990198219,15067.391990198219,65536.0,65536.0,43901.00711260044,65536.0,9509.585920875255,9509.585920875255,8218.202766101153,8218.202766101153,12327.14916724701,65536.0,65536.0,23944.89235654539,65536.0,9369.492806415708,9369.492806415708,14458.975951528024,14458.975951528024,14458.975951528024,65536.0,65536.0,16851.68748361234,65536.0,4277.615621592935,4277.615621592935,6601.204391408641,6601.204391408641,6601.204391408641,65536.0,65536.0,7693.589902261288,65536.0,13422.713353947864,13422.713353947864,24856.56322909094,24856.56322909094,24856.56322909094,65536.0,65536.0,28969.89727092497
Frequencies predict de-grid8,,,,,,,,,,65536.0,20921.93658050782,20921.93658050782,18080.76052947859,18080.76052947859,18080.76052947859,65536.0,65536.0,52681.09867435777,65536.0,11411.441112215982,11411.441112215982,9861.781326708258,9861.781326708258,14792.517007608449,65536.0,65536.0,28733.8088344391,65536.0,11243.34796445438,11243.34796445438,17350.727738383684,17350.727738383684,17350.727738383684,65536.0,65536.0,20221.98157672374,65536.0,5133.118759595582,5133.118759595582,7921.425283300245,7921.425283300245,7921.425283300245,65536.0,65536.0,9232.287896301332,65536.0,16107.182455237864,16107.182455237864,29827.802305074,29827.802305074,29827.802305074,65536.0,65536.0,34763.803155122936
Frequencies predict de-grid9,,,,,,,,,,65536.0,25571.133754518924,25571.133754518924,22098.585247986757,22098.585247986757,22098.585247986757,65536.0,65536.0,64387.887423621025,65536.0,13947.248033770105,13947.248033770105,12053.219407200913,12053.219407200913,18079.674127881513,65536.0,65536.0,35119.03080474535,65536.0,13741.821508373107,13741.821508373107,21206.396787594203,21206.396787594203,21206.396787594203,65536.0,65536.0,24715.707034426418,65536.0,6273.789610246891,6273.789610246891,9681.719805811686,9681.719805811686,9681.719805811686,65536.0,65536.0,11283.885221562772,65536.0,19686.47459016477,19686.47459016477,36456.12107261481,36456.12107261481,36456.12107261481,65536.0,65536.0,42489.01100007879
Frequencies predict de-grid10,,,,,,,,,,65536.0,30220.330928199935,30220.330928199935,26116.409966266117,26116.409966266117,26116.409966266117,65536.0,65536.0,65536.0,65536.0,16483.05495522998,16483.05495522998,14244.657487563067,14244.657487563067,21366.831248029586,65536.0,65536.0,41504.25277471908,65536.0,16240.295052214517,16240.295052214517,25062.065836560167,25062.065836560167,25062.065836560167,65536.0,65536.0,29209.432492013344,65536.0,7414.460460822171,7414.460460822171,11442.014328212696,11442.014328212696,11442.014328212696,65536.0,65536.0,13335.48254691276,65536.0,23265.766724891524,23265.766724891524,43084.43984028982,43084.43984028982,43084.43984028982,65536.0,65536.0,50214.21884546187
Frequencies predict de-grid11,,,,,,,,,,65536.0,34869.52810182881,34869.52810182881,30134.234684264968,30134.234684264968,30134.234684264968,65536.0,65536.0,65536.0,65536.0,19018.861876534043,19018.861876534043,16436.095567779656,16436.095567779656,24653.988368231738,65536.0,65536.0,47889.47474523953,65536.0,18738.76859601465,18738.76859601465,28917.734885444417,28917.734885444417,28917.734885444417,65536.0,65536.0,33703.157949091255,65536.0,8555.131311379297,8555.131311379297,13202.3088507373,13202.3088507373,13202.3088507373,65536.0,65536.0,15387.079872106855,65536.0,26845.05885953878,26845.05885953878,49712.75860750632,49712.75860750632,49712.75860750632,65536.0,65536.0,57939.42669078791
Frequencies total,65536.0,40188.588316266854,40188.588316266854,14885.274922420835,14885.274922420835,14885.274922420835,65536.0,65536.0,26037.867607994198,65536.0,65536.0,65536.0,65536.0,65536.0,65536.0,65536.0,65536.0,65536.0,65536.0,65536.0,65536.0,41089.773967896894,41089.773967896894,41089.773967896894,65536.0,65536.0,47889.47474523953,65536.0,65536.0,65536.0,28917.73488544442,28917.73488544442,28917.73488544442,65536.0,65536.0,33703.15794909126,65536.0,35646.06401075511,35646.06401075511,13202.3088507373,13202.3088507373,13202.3088507373,65536.0,65536.0,15387.079872106855,65536.0,65536.0,65536.0,49712.75860750633,49712.75860750633,49712.75860750633,65536.0,65536.0,57939.42669078791
