,Ingest (Low) [blcoal] [spbf],ICAL (Low) [blcoal] [spbf],RCAL (Low) [blcoal] [spbf],DPrepA (Low) [blcoal] [spbf],DPrepA_Image (Low) [blcoal] [spbf],DPrepB (Low) [blcoal] [spbf],DPrepC (Low) [blcoal] [spbf],DPrepD (Low) [blcoal] [spbf],Fast_Img (Low) [blcoal] [spbf],Ingest (Mid1) [blcoal] [spbf],ICAL (Mid1) [blcoal] [spbf],RCAL (Mid1) [blcoal] [spbf],DPrepA (Mid1) [blcoal] [spbf],DPrepA_Image (Mid1) [blcoal] [spbf],DPrepB (Mid1) [blcoal] [spbf],DPrepC (Mid1) [blcoal] [spbf],DPrepD (Mid1) [blcoal] [spbf],Fast_Img (Mid1) [blcoal] [spbf],Ingest (Mid2) [blcoal] [spbf],ICAL (Mid2) [blcoal] [spbf],RCAL (Mid2) [blcoal] [spbf],DPrepA (Mid2) [blcoal] [spbf],DPrepA_Image (Mid2) [blcoal] [spbf],DPrepB (Mid2) [blcoal] [spbf],DPrepC (Mid2) [blcoal] [spbf],DPrepD (Mid2) [blcoal] [spbf],Fast_Img (Mid2) [blcoal] [spbf],Ingest (Mid5A) [blcoal] [spbf],ICAL (Mid5A) [blcoal] [spbf],RCAL (Mid5A) [blcoal] [spbf],DPrepA (Mid5A) [blcoal] [spbf],DPrepA_Image (Mid5A) [blcoal] [spbf],DPrepB (Mid5A) [blcoal] [spbf],DPrepC (Mid5A) [blcoal] [spbf],DPrepD (Mid5A) [blcoal] [spbf],Fast_Img (Mid5A) [blcoal] [spbf],Ingest (Mid5B) [blcoal] [spbf],ICAL (Mid5B) [blcoal] [spbf],RCAL (Mid5B) [blcoal] [spbf],DPrepA (Mid5B) [blcoal] [spbf],DPrepA_Image (Mid5B) [blcoal] [spbf],DPrepB (Mid5B) [blcoal] [spbf],DPrepC (Mid5B) [blcoal] [spbf],DPrepD (Mid5B) [blcoal] [spbf],Fast_Img (Mid5B) [blcoal] [spbf],Ingest (Mid5C) [blcoal] [spbf],ICAL (Mid5C) [blcoal] [spbf],RCAL (Mid5C) [blcoal] [spbf],DPrepA (Mid5C) [blcoal] [spbf],DPrepA_Image (Mid5C) [blcoal] [spbf],DPrepB (Mid5C) [blcoal] [spbf],DPrepC (Mid5C) [blcoal] [spbf],DPrepD (Mid5C) [blcoal] [spbf],Fast_Img (Mid5C) [blcoal] [spbf]
W kernel support bw1 [uv-pixels],318.8648742916812,1.432735111639474,1.4327351111549818,1.4050025637157915,0.8654623604851711,0.7215256424748974,4.15224387485079,318.8648742916812,0.38545809701171524,363.17195644289546,1.510374158862461,1.510374214114357,1.0103316465785033,1.1365021962023847,1.0103316562813822,2.0282010567350874,363.17195644289546,0.4546068283389465,176.3164677584785,1.5721913002456318,1.5721913002094523,1.7207095278928928,2.000776758901917,1.720709472246259,1.9227658911825931,176.3164677584785,0.2273957447535556,55.669429698021546,1.4406874483232497,1.4406874781075778,1.014037020203794,1.2167873918222236,0.9943665316206654,1.7920103155755,55.669429698021546,0.07387268535099338,29.889670973091327,1.4115152566324942,1.4115152566850682,0.9934833464473743,1.1919348811048582,0.9741504017301285,4.14455840507453,29.889670973091327,0.04001807118720107,52.3807037548075,1.2174969261958262,1.2174969261713262,0.8568254506297613,1.0298156714087698,0.8410004949667497,1.7779900284895949,52.3807037548075,0.06958023069500174
W kernel support bw2 [uv-pixels],431.12565859877884,1.9086390913322349,1.9086390906865884,1.871682213063306,1.1527675204768222,0.9610076963220098,5.53441195636285,431.12565859877884,0.6836743186732165,456.1335432946283,1.8748274503113267,1.8748275189135564,1.2540080674835146,1.4106438740609544,1.2540080795290112,2.517821500429399,456.1335432946283,0.7001834252893276,220.5687586879987,1.9515819455831476,1.9515819455382255,2.135993269049663,2.483766055122673,2.135993199953216,2.3868936363154596,220.5687586879987,0.35018399199615297,69.3592617960211,1.788303444697832,1.7883034816780992,1.2586080519213827,1.5103181007603663,1.234188462807654,2.224528351638892,69.3592617960211,0.11374755527108033,37.190647921123855,1.752083362582189,1.752083362647464,1.2330920515422525,1.4794633915287896,1.2090916636439912,5.146577149539378,37.190647921123855,0.061616574227208426,65.25189016891574,1.5111990002515308,1.5111990002211133,1.063444998057163,1.2781963016550848,1.0438004225387316,2.2071190488619528,65.25189016891574,0.10713764403280973
W kernel support bw3 [uv-pixels],580.3240263776497,2.5260887191779653,2.5260887183231038,2.477156634887383,1.525424578085983,1.2716106063662025,7.329384387029415,580.3240263776497,1.1969137654855102,630.5686589971883,2.5428407049570922,2.5428407980437258,1.7005545414074206,1.9130468161647012,1.7005545577477876,3.415426988660491,630.5686589971883,1.2873121222810928,302.9950981036437,2.6469907269455684,2.6469907268846113,2.897235340788011,3.3692063488825528,2.897235247021469,3.2377324664822824,302.9950981036437,0.6436425174912901,94.65258436525767,2.425437928417375,2.425437978594342,1.7067946753161753,2.0482724372184182,1.6736682958668039,3.017382826534741,94.65258436525767,0.20901578489978515,50.64243528800478,2.376292776707178,2.376292776795746,1.6721809683131197,2.006411986835388,1.639623626492347,6.984731216934151,50.64243528800478,0.11321422670188461,89.02518203047612,2.0494675577111914,2.049467557669924,1.4420566546034812,1.7333673653455999,1.415410184843658,2.993757035605132,89.02518203047612,0.19686802934455488
W kernel support bw4 [uv-pixels],788.4305731917235,3.3638687212277145,3.3638687200887687,3.298676220185257,2.030897199692477,1.692873823713766,9.76767214505469,788.4305731917235,2.1214323949540788,952.9151270818414,3.7339101306140963,3.7339102673977145,2.4964816218342096,2.80861256011564,2.4964816458353454,5.016351939105002,952.9151270818414,2.7741230716750493,453.6779515075712,3.886954128659804,3.8869541285702285,4.254706730670926,4.948409546713665,4.2547065928666745,4.7551555247445405,453.6779515075712,1.3862460638117227,140.32371531681747,3.5614004210341887,3.561400494761421,2.5056472999689543,3.007263475018442,2.4569907152693196,4.4312863623103045,140.32371531681747,0.4499376360249123,74.82635479855996,3.489190097948638,3.4891900980787707,2.4548061232275904,2.9457676726030675,2.406986210023455,10.26657775092511,74.82635479855996,0.24367288335199153,131.93061952868786,3.0090192054643974,3.009019205403772,2.116819543034016,2.5446783211156463,2.0776862523597055,4.396563042292687,131.93061952868786,0.4237801570386919
W kernel support bw5 [uv-pixels],1070.7194520294245,4.46507631539197,4.465076313879275,4.378491558388083,2.695049630461431,2.2463195731171344,12.977072876989617,1070.7194520294245,3.73648020622455,1254.9454091521347,4.809850443527942,4.809850619825474,3.215211059996667,3.6173954183363533,3.2152110909210454,6.463016481274965,1254.9454091521347,4.602401107953138,593.3866089648587,5.007109371019524,5.007109370904067,5.481136996837547,6.3754212066879665,5.48113681920209,6.1262742380982464,593.3866089648587,2.2985504263744887,182.13989236588944,4.587511097278257,4.587511192299629,3.227020637692727,3.8733775179335717,3.1643290997061855,5.708760287582004,182.13989236588944,0.7456659361908637,96.86804441420776,4.4944456052334285,4.494445605401144,3.161514384411594,3.794132388189954,3.099901751233568,13.235550866630206,96.86804441420776,0.4037683263417485,171.19447382276564,3.8756400182314823,3.875640018153359,2.7260607553824694,3.277310757749136,2.6756452262554253,5.663998793363707,171.19447382276564,0.7023034471278886
W kernel support bw6 [uv-pixels],1461.330325789208,5.935881892978064,5.935881890965641,7.739650302607018,3.5861966158796936,3.5861966158796936,17.2707228619661,1461.330325789208,6.603243584827808,1824.948358955593,6.760204529221104,6.7602047772330875,4.517482783646768,5.083005635506684,4.51748282712729,9.086427167768173,1824.948358955593,9.09397381662716,854.1743665760098,7.037713145811302,7.03771314564887,7.7046553856056645,8.963140917601077,7.704655135660151,8.612494972184287,854.1743665760098,4.536666640298325,259.12989907184937,6.447432771355882,6.447432905020723,4.534087408510497,5.442990728988699,4.445942016559055,8.024948124698618,259.12989907184937,1.4702310034630404,137.24032703564168,6.316521179614771,6.316521179850686,4.441984525094319,5.3315457115360525,4.3553581444018805,18.62676268662831,137.24032703564168,0.7958660060011038,243.44370584021908,5.446172601234069,5.4461726011242,3.829786216340028,4.604797638324085,3.758914227292457,7.961961731536974,243.44370584021908,1.3846834980730496
W kernel support bw7 [uv-pixels],2277.9636035434714,12.565332679577319,12.565332679577319,17.278147215545847,7.9892513617227925,7.9892513617227925,25.836184043463316,2277.9636035434714,14.733589458076755,2367.3890989259794,8.54055513077256,8.540555444337272,5.705663625498238,6.420388298209263,5.705663680446966,11.482231690681635,2367.3890989259794,14.525154584862845,1099.7121417668861,8.89142169685561,8.891421696650237,9.734738130328147,11.326298061311986,9.734737814265428,10.88281512322689,1099.7121417668861,7.2380628455856675,330.6045868284062,8.145125223977931,8.145125392962312,5.726647840371029,6.875391321087119,5.615254311444187,10.139768060635395,330.6045868284062,2.343322214655387,174.5147839809147,7.979623638511117,7.979623638809364,5.610253090169638,6.734526918376739,5.500781346261003,23.557566894855395,174.5147839809147,1.2680992060236433,310.4766709450861,6.879413193570193,6.879413193431318,4.836648388798096,5.816009232167645,4.747097753038007,10.060116105775645,310.4766709450861,2.206893874136743
W kernel support bw8 [uv-pixels],,,,,,,,,,2762.3205170439783,9.799527952815943,9.7995283127835,6.545578069825386,7.365864082818861,6.545578132887304,13.17698588753228,2762.3205170439783,19.137129746472176,1277.2144515965829,10.202324213356391,10.202324213120615,11.170509160813456,12.997930000657549,11.170508857283684,12.488699410815213,1277.2144515965829,9.52840746593798,381.773241151926,9.345589041508132,9.345589235492232,6.569660635281776,7.888101544719704,6.4418203297722565,11.635537864373116,381.773241151926,3.0824946282927543,201.09466396791203,9.155604521810995,9.155604522153359,6.436080736929505,7.726419362332935,6.310447582855114,27.04941583863862,201.09466396791203,1.667723114653727,358.4449013796064,7.892717828281114,7.892717828121715,5.548301753755607,6.672216997446426,5.445539729993619,11.54408538822012,358.4449013796064,2.902954168095747
W kernel support bw9 [uv-pixels],,,,,,,,,,3277.335566931181,11.401726585226214,11.401727004300291,7.6141288752985625,8.568814851088595,7.6141289486894035,15.334403635848911,3277.335566931181,25.936262324485085,1507.372790718288,11.87067127558923,11.870671275314729,15.12588195725446,15.12588195725446,15.12588195725446,14.532868947332224,1507.372790718288,12.899639953708286,447.58696714371956,10.873263236439245,10.873263462265045,7.642155969400604,9.1766643690209,7.4933773641637,13.539401587320189,447.58696714371956,4.168932735622993,235.16772401040245,10.652095688628162,10.65209568902672,7.486697765583115,8.988473365790007,7.340490088763488,31.49887804706518,235.16772401040245,2.2548313271641356,420.11982541037986,9.182037570484688,9.18203757029915,6.453577450547035,7.761511112269272,6.333999143822201,13.432914088652206,420.11982541037986,3.9259732449737914
W kernel support bw10 [uv-pixels],,,,,,,,,,3782.121607374892,12.934527435509453,12.934527911182792,9.795680669478822,9.795680669478822,9.795680669478822,17.39900479030021,3782.121607374892,33.42188312681315,1731.7338060654617,13.466816548990401,13.466816548678814,19.47445403980467,19.47445403980467,19.47445403980467,16.488977706992124,1731.7338060654617,16.604752940710846,511.23530888337007,12.334703444604186,12.334703700918821,8.667856094300404,10.409179247689023,8.49903840418163,15.361111174977152,511.23530888337007,5.361020390945257,268.00899633140835,12.083678195871803,12.083678196324158,8.491459180221504,10.195612082286868,8.325561048634023,35.76123319173066,268.00899633140835,2.8987087827318407,479.7439192470941,10.41527703594324,10.415277035732682,7.3192525889293485,8.803288913987942,7.183583234806187,15.240222576431414,479.7439192470941,5.048409306677936
W kernel support bw11 [uv-pixels],,,,,,,,,,4278.839953832411,14.411214749505785,14.41121527975296,12.15747220194383,12.15747220194383,12.15747220194383,19.388578780284966,4278.839953832411,41.54727978628811,1951.496060401616,15.004583205010416,15.004583204663067,24.18810613186736,24.18810613186736,24.18810613186736,18.373899480627596,1951.496060401616,20.619586676665016,573.1516540662824,13.742586003833802,13.742586289544318,9.655706395203524,11.596366569365312,9.467576425588188,17.116403726527246,573.1516540662824,6.6506664409638026,299.86162473412327,13.462773779905982,13.462773780410208,9.45913021473756,11.358338525679875,9.274256208101653,39.87249245758548,299.86162473412327,3.5949317551364106,537.7270321171635,11.603162818503847,11.603162818269174,8.15289357494622,9.806634059481148,8.001719466504584,16.98162599126869,537.7270321171635,6.262633157716523
AW kernel support bw0 [uv-pixels],238.60182569493082,10.058623542125979,10.058623542086456,10.056382937012454,10.021436125736614,10.014904757147184,10.481799681008587,238.60182569493082,10.002440084464336,264.19610903058816,10.061837428669945,10.061837433178853,10.027723325041878,10.035064955352778,10.027723325573506,10.111211181109928,264.19610903058816,10.003058904554988,129.19487617899225,10.066983936892012,10.06698393688894,10.080179545761393,10.10824113122806,10.080179540597868,10.10000887384738,129.19487617899225,10.000765653837538,42.07641311543306,10.056280095903606,10.056280098223427,10.027926714827807,10.040182365022865,10.026855455459513,10.086930327410258,42.07641311543306,10.000080828042584,24.147086916155573,10.05403068812675,10.054030688130762,10.0268078462549,10.038561250821132,10.025776216156459,10.456241641259574,24.147086916155573,10.000023721460483,39.74207499627258,10.040229134443729,10.040229134442113,10.019948180727267,10.028801096377219,10.019218981229534,10.085581617250966,39.74207499627258,10.000071708416435
AW kernel support bw1 [uv-pixels],319.0216419885172,10.10211512011839,10.102115120049676,10.098219259059883,10.037381386468114,10.025996172587979,10.827794290446967,319.0216419885172,10.00742613984994,363.3096061853586,10.113418319231114,10.11341832748263,10.050908915917905,10.064374657273687,10.050908916893253,10.203607182096992,363.3096061853586,10.010328035003269,176.5998210724648,10.122834854158596,10.122834854152975,10.146962169998535,10.198191390583041,10.146962160562046,10.183173801536297,176.5998210724648,10.002585107097666,56.56045794460087,10.103246029061955,10.103246033309095,10.051282061425985,10.073756576218106,10.049316633443656,10.159296283263373,56.56045794460087,10.000272854959556,31.518128606877315,10.09912745338459,10.099127453391937,10.049229281873723,10.070784912845395,10.047336413457597,10.824849392627776,31.518128606877315,10.0000800719805,53.32671118537975,10.07384230397202,10.073842303969059,10.036640366818315,10.052886168512956,10.035301780840191,10.156832603789846,53.32671118537975,10.000242067495345
AW kernel support bw2 [uv-pixels],431.24161847186184,10.180515860257845,10.180515860136799,10.173651965085966,10.066224364490704,10.04607066431399,11.429335750722002,431.24161847186184,10.023343283257004,456.24314714690513,10.174231075046452,10.174231087687932,10.07832010968662,10.09900570053437,10.078320111185397,10.312100906606013,456.24314714690513,10.024482870904109,220.7953290021431,10.188654086302376,10.188654086293772,10.22557906650892,10.303838790304303,10.225579052075554,10.280917334123606,220.7953290021431,10.00612956283549,70.07643824345664,10.158643079187208,10.158643085697125,10.078893502183726,10.11340994746502,10.075873220804613,10.24443880294305,70.07643824345664,10.000646904392243,38.51161244083392,10.1523295902683,10.152329590279566,10.075738980718818,10.108848199813561,10.072829922672843,11.246655340862938,38.51161244083392,10.000189828309235,66.01370441519126,10.113541536888116,10.11354153688357,10.056386789692052,10.081358330382109,10.054328387420616,10.240672560718329,66.01370441519126,10.000573907269967
AW kernel support bw3 [uv-pixels],580.4101787453138,10.31412256167039,10.314122561461021,10.302247570009497,10.115676949340997,10.080525459231925,12.398381970758544,580.4101787453138,10.071375405673681,630.647947518671,10.31823816602363,10.318238188964028,10.143563759759259,10.181343139332743,10.1435637624987,10.567172825068702,630.647947518671,10.082518162650233,303.1600723625007,10.34439751307614,10.344397513060542,10.411242606908699,10.552324455841495,10.411242580815392,10.511085173497237,303.1600723625007,10.020692375795324,95.17936607806455,10.28993436055865,10.28993437238585,10.144611774912219,10.207615783182117,10.139090963424172,10.445314697119795,95.17936607806455,10.002184141393183,51.62030852193496,10.278461332350807,10.278461332371283,10.138845555130457,10.199298459252809,10.133526811359998,12.197805957335706,51.62030852193496,10.000640852521787,89.58506033686311,10.2078556646394,10.207855664631113,10.103441363965358,10.1491163370633,10.099672568522168,10.438514319012798,89.58506033686311,10.001937663321943
AW kernel support bw4 [uv-pixels],788.4939877661906,10.55062144016428,10.550621439801148,10.530017322189726,10.204143444489533,10.142278924532457,13.97882037703029,788.4939877661906,10.22254740298917,952.9675962074481,10.674365782729321,10.67436583057645,10.306911297190636,10.386929503604005,10.306911303004055,11.18766225701163,952.9675962074481,10.377656711261931,453.78814846148873,10.728858858159404,10.728858858126952,10.86749876300966,11.15736335529174,10.86749870905827,11.07300790501427,453.78814846148873,10.09562668433384,140.6795830258081,10.615251902754947,10.615251927490316,10.309135191268068,10.442395970665928,10.29741731576028,10.937837941055687,140.6795830258081,10.01011707605419,75.49161127198158,10.591243908985518,10.591243909028389,10.296896284931478,10.424852381734395,10.28560074158253,14.33187422201962,75.49161127198158,10.00296838313913,132.30906382112826,10.442901731743605,10.442901731726137,10.221591117716006,10.318691184348717,10.213558643452561,10.923816484400218,132.30906382112826,10.008975453137037
AW kernel support bw5 [uv-pixels],1070.7661485843635,10.951570960472946,10.951570959856204,10.916555698885784,10.356799337181846,10.24919273038463,16.383052842944128,1070.7661485843635,10.675265070784326,1254.985250890232,11.096605845442378,11.096605921858966,10.504169751119072,10.634168966712954,10.504169760584684,11.906745232733916,1254.985250890232,11.008273977263114,593.470865080009,11.183521102647035,11.183521102595341,11.403633753242925,11.859426443242803,11.40363366786275,11.727371233161602,593.470865080009,10.260766738533059,182.4142000806346,11.002056992565125,11.002057032186043,10.50779054778381,10.723947659161398,10.488707196373028,11.514770689035599,182.4142000806346,10.027762347024156,97.38284257831522,10.963577942369092,10.963577942437846,10.487858370651342,10.69558042273125,10.469450361279762,16.588544443173895,97.38284257831522,10.008148123472035,171.48629061080538,10.724765058075507,10.724765058047275,10.364912312317767,10.523343850832692,10.351766872219613,11.492644705690049,171.48629061080538,10.024631171861023
AW kernel support bw6 [uv-pixels],1461.3645407875454,11.629045268094233,11.629045267067019,12.645243643625255,10.623596668160316,10.623596668160316,19.95690026469137,1461.3645407875454,11.98343964980713,1824.9757567854733,12.070640632414731,12.070640771314714,10.973041998486334,11.217706819604116,10.973042016386795,13.51159349133756,1824.9757567854733,13.516669699948297,854.2329006281177,12.228221715471356,12.22822171537787,12.623854982173329,13.428994568052172,12.623854829625314,13.19754028771648,854.2329006281177,10.980953701987623,259.3227807057969,11.898293547444263,11.898293619874405,10.979888370471416,11.385347955853476,10.943783642534477,12.821848244465533,259.3227807057969,10.107501135470821,137.60416914050927,11.827867086356779,11.827867086482765,10.942176498356138,11.332492209315587,10.907297766450121,21.14134073761569,137.60416914050927,10.031620143302284,243.6490055658326,11.386869455756164,11.386869455703616,10.708280088925022,11.009276147409286,10.683137936399664,12.78252066747632,243.6490055658326,10.095412244670142
AW kernel support bw7 [uv-pixels],2277.9855528665585,16.05887870769481,16.05887870769481,19.963325654862086,12.799536605705281,12.799536605705281,27.703942064762344,2277.9855528665585,17.806702623426677,2367.410219145292,13.150706518729915,13.150706722370437,11.51323574879511,11.883660458788883,11.513235776026287,15.226347053659772,2367.410219145292,17.634628312333724,1099.7576072705804,13.381232371919811,13.381232371783346,13.955827688319484,15.10910413537744,13.95582746785332,14.779569175261365,1099.7576072705804,12.34461638758563,330.7557903226808,12.897405355895486,12.897405462614543,11.523649399718222,12.135526598301373,11.468700056335614,14.241309501709516,330.7557903226808,10.270888910006642,174.80105785694008,12.793529357151037,12.793529357337059,11.466252209669818,12.056278564065318,11.413088776460693,25.592165949868075,174.80105785694008,10.080083114554055,310.6376718962838,12.137805645497362,12.137805645418652,11.108247730261654,11.568317223721836,11.069549994326712,14.184707824332742,310.6376718962838,10.24062403233818
AW kernel support bw8 [uv-pixels],,,,,,,,,,2762.3386177082107,14.001098103292508,14.001098355237898,11.951761053007168,12.41998203245725,11.951761087544062,16.541854704966575,2762.3386177082107,21.59235362190306,1277.2535986902365,14.285916818826788,14.285916818658409,14.992674041404934,16.399578784285698,14.992673815255678,15.998987873415501,1277.2535986902365,13.812695205387783,381.9041864913851,13.687221578273544,13.687221710725238,11.964967231997376,12.736645789995471,11.895253219711934,15.342286054993908,381.9041864913851,10.464309491478819,201.34314956404017,13.558211318599733,13.558211318830928,11.89214594815734,12.637149843324375,11.824624674633947,28.838704846292835,201.34314956404017,10.138111283032472,358.584365700787,12.739505277555583,12.739505277456828,11.436068045911913,12.021583908163391,11.386566776291218,15.273045126971807,358.584365700787,10.412835488091822
AW kernel support bw9 [uv-pixels],,,,,,,,,,3277.3508231912133,15.165730088731442,15.165730403794948,12.568808954298547,13.16907695900652,12.568808998758394,18.306936796393227,3277.3508231912133,27.79729669166598,1507.4059606482388,15.521367096138768,15.52136709592883,18.132630944923463,18.132630944923463,18.132630944923463,17.64098296128459,1507.4059606482388,16.321786389219383,447.6986633405477,14.772537135133602,14.772537301351722,12.585807398043451,13.572441524709463,12.496027541653424,16.831975384449933,447.6986633405477,10.834205100243812,235.38024219596855,14.610514794479034,14.610514794769609,12.492023192148947,13.44591586495752,12.404950412768082,33.04813638049632,235.38024219596855,10.251061618874445,420.2388222223739,13.576075056723587,13.576075056598102,11.901624339148382,12.65863557994618,11.837210193028607,16.746437857440338,420.2388222223739,10.743056637673007
AW kernel support bw10 [uv-pixels],,,,,,,,,,3782.134827444949,16.349373076052387,16.349373452373232,13.998405615583549,13.998405615583549,13.998405615583549,20.068018529313992,3782.134827444949,34.88584629534387,1731.762678622556,16.773644444907067,16.77364444465691,21.89187886291317,21.89187886291317,21.89187886291317,19.284355986697694,1731.762678622556,19.383441908547756,511.3331018514984,15.879071417004536,15.879071616107174,13.233734517191309,14.434369144875012,13.123781992846201,18.329313585893168,511.3331018514984,11.346388836635683,268.1954923457306,15.684874202281243,15.684874202629738,13.118874914007224,14.281124106052504,13.012108467674716,37.13308227703887,268.1954923457306,10.411652731775426,479.84813019804744,14.438767112722838,14.438767112570956,12.392395186587175,13.322833621386367,12.312752254934253,18.228120697953745,479.84813019804744,11.202072867454147
AW kernel support bw11 [uv-pixels],,,,,,,,,,4278.851639226645,17.54089822547218,17.540898661111555,15.741795651736716,15.741795651736716,15.741795651736716,21.815521701745215,4278.851639226645,42.73378590342897,1951.5216816020848,18.03157001362002,18.03157001333098,26.173736421200537,26.173736421200537,26.173736421200537,20.918895337091943,1951.5216816020848,22.916530163105005,573.2388843744948,16.99584272911375,16.99584296013503,13.900815299484208,15.31259996248493,13.770802568272961,19.823503134649936,573.2388843744948,12.009636302110158,300.0283219767563,16.77039885777688,16.770398858181654,13.76499707298774,15.133137614650296,13.638615333438803,41.107367402695715,300.0283219767563,10.626548561225707,537.8200080598833,15.31774746471263,15.317747464534865,12.902312724639692,14.006072667831466,12.807322687456516,19.707247938444684,537.8200080598833,11.79917683858202
"W kernel support bw, ff0 [pixels]",1908.8146055594466,80.46898833700783,80.46898833669165,80.45106349609964,80.17148900589291,80.11923805717747,83.8543974480687,1908.8146055594466,80.01952067571469,2113.5688722447053,80.49469942935956,80.49469946543083,80.22178660033502,80.28051964282223,80.22178660458805,80.88968944887942,2113.5688722447053,80.02447123643991,1033.559009431938,80.53587149513609,80.53587149511152,80.64143636609114,80.86592904982447,80.64143632478294,80.80007099077903,1033.559009431938,80.0061252307003,336.6113049234645,80.45024076722885,80.45024078578741,80.22341371862245,80.32145892018292,80.2148436436761,80.69544261928206,336.6113049234645,80.00064662434067,193.17669532924458,80.432245505014,80.4322455050461,80.2144627700392,80.30849000656906,80.20620972925167,83.64993313007659,193.17669532924458,80.00018977168386,317.9365999701806,80.32183307554983,80.3218330755369,80.15958544581814,80.23040877101775,80.15375184983627,80.68465293800773,317.9365999701806,80.00057366733148
"W kernel support bw, ff1 [pixels]",2552.1731359081377,80.81692096094712,80.81692096039741,80.78575407247907,80.29905109174491,80.20796938070383,86.62235432357573,2552.1731359081377,80.05940911879952,2906.4768494828686,80.90734655384891,80.90734661986104,80.40727132734324,80.5149972581895,80.40727133514602,81.62885745677593,2906.4768494828686,80.08262428002615,1412.7985685797184,80.98267883326876,80.9826788332238,81.17569735998828,81.58553112466433,81.17569728449637,81.46539041229038,1412.7985685797184,80.02068085678133,452.48366355680696,80.82596823249564,80.82596826647276,80.41025649140788,80.59005260974484,80.39453306754925,81.27437026610698,452.48366355680696,80.00218283967645,252.14502885501852,80.79301962707672,80.7930196271355,80.39383425498978,80.56627930276316,80.37869130766077,86.59879514102221,252.14502885501852,80.000640575844,426.613689483038,80.59073843177616,80.59073843175247,80.29312293454652,80.42308934810364,80.28241424672153,81.25466083031877,426.613689483038,80.00193653996276
"W kernel support bw, ff2 [pixels]",3449.9329477748947,81.44412688206276,81.44412688109439,81.38921572068773,80.52979491592563,80.36856531451193,91.43468600577602,3449.9329477748947,80.18674626605603,3649.945177175241,81.39384860037161,81.39384870150346,80.62656087749296,80.79204560427496,80.62656088948317,82.4968072528481,3649.945177175241,80.19586296723287,1766.3626320171447,81.50923269041901,81.50923269035017,81.80463253207137,82.43071032243442,81.80463241660443,82.24733867298885,1766.3626320171447,80.04903650268392,560.6115059476531,81.26914463349766,81.269144685577,80.63114801746981,80.90727957972015,80.6069857664369,81.9555104235444,560.6115059476531,80.00517523513794,308.0928995266714,81.2186367221464,81.21863672223652,80.60591184575054,80.87078559850849,80.58263938138275,89.9732427269035,308.0928995266714,80.00151862647388,528.10963532153,80.90833229510493,80.90833229506856,80.45109431753642,80.65086664305687,80.43462709936493,81.92538048574663,528.10963532153,80.00459125815973
"W kernel support bw, ff3 [pixels]",4643.281429962511,82.51298049336312,82.51298049168817,82.41798056007597,80.92541559472798,80.6442036738554,99.18705576606835,4643.281429962511,80.57100324538945,5045.183580149368,82.54590532818904,82.54590551171222,81.14851007807407,81.45074511466194,81.1485100999896,84.53738260054962,5045.183580149368,80.66014530120187,2425.280578900006,82.75518010460912,82.75518010448434,83.28994085526959,84.41859564673196,83.28994064652314,84.0886813879779,2425.280578900006,80.1655390063626,761.4349286245164,82.3194748844692,82.3194749790868,81.15689419929775,81.66092626545694,81.11272770739338,83.56251757695836,761.4349286245164,80.01747313114547,412.96246817547967,82.22769065880645,82.22769065897026,81.11076444104366,81.59438767402247,81.06821449087998,97.58244765868565,412.96246817547967,80.0051268201743,716.6804826949049,81.6628453171152,81.6628453170489,80.82753091172286,81.1929306965064,80.79738054817734,83.50811455210238,716.6804826949049,80.01550130657554
"W kernel support bw, ff4 [pixels]",6307.951902129525,84.40497152131424,84.40497151840918,84.24013857751781,81.63314755591627,81.13823139625966,111.83056301624232,6307.951902129525,81.78037922391336,7623.740769659585,85.39492626183457,85.3949266446116,82.45529037752509,83.09543602883204,82.45529042403244,89.50129805609303,7623.740769659585,83.02125369009545,3630.30518769191,85.83087086527523,85.83087086501561,86.93999010407728,89.25890684233391,86.93998967246615,88.58406324011416,3630.30518769191,80.76501347467072,1125.436664206465,84.92201522203958,84.92201541992253,82.47308153014454,83.53916776532742,82.37933852608224,87.5027035284455,1125.436664206465,80.08093660843352,603.9328901758527,84.72995127188415,84.72995127222711,82.37517027945182,83.39881905387516,82.28480593266023,114.65499377615696,603.9328901758527,80.02374706511304,1058.472510569026,83.54321385394884,83.54321385380909,81.77272894172805,82.54952947478974,81.70846914762049,87.39053187520175,1058.472510569026,80.0718036250963
"W kernel support bw, ff5 [pixels]",8566.129188674908,87.61256768378357,87.61256767884963,87.33244559108627,82.85439469745477,81.99354184307704,131.06442274355302,8566.129188674908,85.4021205662746,10039.882007121856,88.77284676353902,88.77284737487173,84.03335800895258,85.07335173370363,84.03335808467747,95.25396186187133,10039.882007121856,88.06619181810491,4747.766920640072,89.46816882117628,89.46816882076273,91.2290700259434,94.87541154594243,91.229069342902,93.81896986529281,4747.766920640072,82.08613390826447,1459.3136006450768,88.016455940521,88.01645625748834,84.06232438227048,85.79158127329119,83.90965757098422,92.11816551228479,1459.3136006450768,80.22209877619325,779.0627406265218,87.70862353895274,87.70862353950277,83.90286696521073,85.56464338185,83.7556028902381,132.70835554539116,779.0627406265218,80.06518498777628,1371.890324886443,85.79812046460405,85.7981204643782,82.91929849854213,84.18675080666154,82.81413497775691,91.94115764552039,1371.890324886443,80.19704937488818
